,Unnamed: 0,X,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ISOcode,duplicated
825,1000,2837,94648909,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Livistona,Livistona muelleri,,SPECIES,Livistona muelleri F.M.Bailey,PG,"Lake Daviumbu, Middle Fly River",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-7.5833330000000005,141.25,,,,,,,1936-09-01T00:00:00Z,,9.0,1936.0,2733395,2733395.0,UNKNOWN,BRI,PNGplants,23297,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:15.065Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
826,1001,2838,94648911,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Livistona,Livistona muelleri,,SPECIES,Livistona muelleri F.M.Bailey,PG,"Dagwa, Oriomo River",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.833333,143.166667,,,,,,,1934-02-01T00:00:00Z,,2.0,1934.0,2733395,2733395.0,UNKNOWN,BRI,PNGplants,23298,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:15.018Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
827,1004,2844,94649215,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Livistona,Livistona benthamii,,SPECIES,Livistona benthamii F.M.Bailey,PG,"Upper Wassi, Kussa River",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-9.0,142.083333,,,,,,,1937-01-01T00:00:00Z,,1.0,1937.0,2733461,2733461.0,UNKNOWN,BRI,PNGplants,43061,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:15.060Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
828,1005,2845,94649218,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Livistona,Livistona benthamii,,SPECIES,Livistona benthamii F.M.Bailey,PG,Brown River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-9.258333,147.341667,,,30.0,,,,1969-11-20T00:00:00Z,20.0,11.0,1969.0,2733461,2733461.0,UNKNOWN,BRI,PNGplants,43062,,,,CC_BY_4_0,,Millar A.N.,,,2018-12-23T22:37:15.085Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
829,1007,2847,94649244,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Livistona,Livistona benthamii,,SPECIES,Livistona benthamii F.M.Bailey,PG,Ca 7 miles W of Kanosia Plantation,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.916667,147.0,,,3.0,,,,1962-07-18T00:00:00Z,18.0,7.0,1962.0,2733461,2733461.0,UNKNOWN,BRI,PNGplants,43064,,,,CC_BY_4_0,,Darbyshire P.J.,,,2018-12-23T22:37:15.046Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
830,1010,2850,94651980,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Saribus,Saribus woodfordii,,SPECIES,Livistona beccariana Burret,PG,Rossel Is Abilete,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-11.341667,154.175,,,15.0,,,,1965-11-06T00:00:00Z,6.0,11.0,1965.0,2733391,7365115.0,UNKNOWN,BRI,PNGplants,85496,,,,CC_BY_4_0,,Henty E.E.,,,2018-12-23T22:37:15.501Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
831,1011,2851,94739419,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,Metroxylon salomonense,,SPECIES,Metroxylon salomonense (Warb.) Becc.,PG,Buin Karngu,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.6666669999999995,155.666667,,,,,,,1930-10-30T00:00:00Z,30.0,10.0,1930.0,2733778,2733778.0,UNKNOWN,BRI,PNGplants,44369,,,,CC_BY_4_0,,Kajewski S.F.,,,2018-12-23T22:37:24.562Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
832,1012,2852,94739426,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,Metroxylon sagu,,SPECIES,Metroxylon rumphii (Willd.) Mart.,PG,Lower Fly River E Bank Opposite Sturt Is,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.166667,142.25,,,,,,,1936-10-01T00:00:00Z,,10.0,1936.0,2733791,2733781.0,UNKNOWN,BRI,PNGplants,44370,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:24.653Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
833,1013,2853,94739440,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,Metroxylon sagu,,SPECIES,Metroxylon rumphii (Willd.) Mart.,PG,Kuvanmas near Karowari River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-4.5833330000000005,143.25,,,,,,,1953-10-11T00:00:00Z,11.0,10.0,1953.0,2733791,2733781.0,UNKNOWN,BRI,PNGplants,44371,,,,CC_BY_4_0,,Floyd A.G.,,,2018-12-23T22:37:24.658Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
834,1014,2854,94739463,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,Metroxylon sagu,,SPECIES,Metroxylon rumphii (Willd.) Mart.,PG,Angoram Sepik River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-4.0833330000000005,144.083333,,,,,,,1953-10-14T00:00:00Z,14.0,10.0,1953.0,2733791,2733781.0,UNKNOWN,BRI,PNGplants,44372,,,,CC_BY_4_0,,Floyd A.G.,,,2018-12-23T22:37:24.695Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
835,1015,2855,94739483,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Metroxylon,Metroxylon sagu,,SPECIES,Metroxylon rumphii (Willd.) Mart.,PG,Kuvanmas near Karawari River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-4.5833330000000005,143.25,,,,,,,1953-10-11T00:00:00Z,11.0,10.0,1953.0,2733791,2733781.0,UNKNOWN,BRI,PNGplants,44373,,,,CC_BY_4_0,,Floyd A.G.,,,2018-12-23T22:37:24.684Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
836,1020,2863,94803391,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Nypa,Nypa fruticans,,SPECIES,Nypa fruticans Wurmb,PG,Tararam Wassu Kussa River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-9.0,142.083333,,,,,,,,,,,2738422,2738422.0,UNKNOWN,BRI,PNGplants,43122,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:39.746Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;BASIS_OF_RECORD_INVALID,PNG,True
837,1024,2867,94807153,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania glauca,,SPECIES,Orania glauca Essig,PG,"West Sepik District, Amanab Sub-District, Amanab, close to town.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-3.666667,141.25,,,,,,,1971-11-24T00:00:00Z,24.0,11.0,1971.0,5293562,5293562.0,UNKNOWN,CANB,PNGplants,110341,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:37:40.229Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
838,1025,2868,94807159,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania glauca,,SPECIES,Orania glauca Essig,PG,"West Sepik District, Amanab Sub-District, Amanab, close to town.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-3.666667,141.25,,,,,,,1971-11-24T00:00:00Z,24.0,11.0,1971.0,5293562,5293562.0,UNKNOWN,CANB,PNGplants,110342,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:37:40.276Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
839,1026,2869,94807163,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania glauca,,SPECIES,Orania glauca Essig,PG,"West Sepik District, Amanab Sub-District, Amanab, close to town.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-3.666667,141.25,,,,,,,1971-11-24T00:00:00Z,24.0,11.0,1971.0,5293562,5293562.0,UNKNOWN,CANB,PNGplants,110343,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:37:40.093Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
840,1028,2871,94808847,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania lauterbachiana,,SPECIES,Orania brassii Burret,ID,,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-3.666667,140.25,,,850.0,,,,1939-03-01T00:00:00Z,,3.0,1939.0,5293570,5293569.0,UNKNOWN,BRI,PNGplants,31472,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:40.365Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,IDN,True
841,1030,2877,94809007,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania disticha,,SPECIES,Orania disticha Burret,PG,Lake Kutubu near Tage,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.4166669999999995,143.333333,,,810.0,,,,1961-09-21T00:00:00Z,21.0,9.0,1961.0,5293568,5293568.0,UNKNOWN,BRI,PNGplants,44090,,,,CC_BY_4_0,,Schodde R.,,,2018-12-23T22:37:40.168Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
842,1031,2883,94809062,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania archboldiana,,SPECIES,Orania archboldiana Burret,PG,Lower Fly River E Bank Opposite Sturt Is,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.166667,142.25,,,,,,,1936-10-01T00:00:00Z,,10.0,1936.0,5293554,5293554.0,UNKNOWN,BRI,PNGplants,44096,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:40.405Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
843,1032,2884,94809069,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania lauterbachiana,,SPECIES,Orania lauterbachiana Becc.,PG,Fly River 528 miles Camp,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.1666669999999995,141.333333,,,80.0,,,,1936-05-01T00:00:00Z,,5.0,1936.0,5293569,5293569.0,UNKNOWN,BRI,PNGplants,44097,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:40.230Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
844,1033,2885,94809081,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Orania,Orania regalis,,SPECIES,Orania regalis Blume ex Zipp.,ID,"Wandammen Peninsula, Wasior District, Manokwari Regency; near Dotir village, 11km N of Wasior, near the confluence of the Mawai River and the Yois River",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-2.6305560000000003,134.498611,,,20.0,,,,2000-02-21T00:00:00Z,21.0,2.0,2000.0,8308606,8308606.0,UNKNOWN,BRI,PNGplants,44098,,,,CC_BY_4_0,,Baker W.J.,,,2018-12-23T22:37:40.411Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,IDN,True
845,1035,2889,94866664,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Pinanga,Pinanga rumphiana,,SPECIES,Pinanga punicea (Zipp. ex Blume) Merr.,PG,Fly River 528 miles Camp,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.1666669999999995,141.333333,,,80.0,,,,1936-05-01T00:00:00Z,,5.0,1936.0,2739374,2739362.0,UNKNOWN,BRI,PNGplants,44367,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:45.148Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
846,1036,2890,94866667,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Pinanga,Pinanga rumphiana,,SPECIES,Pinanga punicea (Zipp. ex Blume) Merr.,PG,Fly River 528 miles Camp,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.1666669999999995,141.333333,,,80.0,,,,1936-05-15T00:00:00Z,15.0,5.0,1936.0,2739374,2739362.0,UNKNOWN,BRI,PNGplants,44368,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:37:46.037Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
847,1037,2892,94866878,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Pinanga,Pinanga rumphiana,,SPECIES,Pinanga punicea (Zipp. ex Blume) Merr.,PG,"Kikori District, bank of Kikori River near Kopi, 13km N of Kikori",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-7.321111,144.183333,,,40.0,,,,2000-11-19T00:00:00Z,19.0,11.0,2000.0,2739374,2739362.0,UNKNOWN,BRI,PNGplants,86218,,,,CC_BY_4_0,,Baker W.J.,,,2018-12-23T22:37:46.024Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
848,1040,2895,94938284,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma mooreanum,,SPECIES,Ptychosperma mooreanum Essig,PG,"Milne Bay District, Esa'ala Sub-District, Sewa Bay, Normanby Island.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-10.0,151.0,,,3.0,,,,1971-10-21T00:00:00Z,21.0,10.0,1971.0,2733821,2733821.0,UNKNOWN,CANB,PNGplants,109571,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:38:05.647Z,,GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
849,1041,2896,94938300,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma mooreanum,,SPECIES,Ptychosperma mooreanum Essig,PG,"Milne Bay District, Esa'ala Sub-District, Sewa Bay, Normanby Island.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-10.0,151.0,,,3.0,,,,1971-10-21T00:00:00Z,21.0,10.0,1971.0,2733821,2733821.0,UNKNOWN,CANB,PNGplants,109572,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:38:05.595Z,,GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
850,1042,2897,94938307,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma mooreanum,,SPECIES,Ptychosperma mooreanum Essig,PG,"Milne Bay District, Esa'ala Sub-District, Sewa Bay, Normanby Island.",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-10.0,151.0,,,3.0,,,,1971-10-21T00:00:00Z,21.0,10.0,1971.0,2733821,2733821.0,UNKNOWN,CANB,PNGplants,109573,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:38:05.594Z,,GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
851,1043,2899,94942326,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma salomonense,,SPECIES,Ptychosperma kajewskii Burret,PG,Buin Marmaromino,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.6666669999999995,155.666667,,,50.0,,,,1930-10-03T00:00:00Z,3.0,10.0,1930.0,2733831,2733827.0,UNKNOWN,BRI,PNGplants,43999,,,,CC_BY_4_0,,Kajewski S.F.,,,2018-12-23T22:38:05.788Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
852,1046,2902,94942346,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma macarthurii,,SPECIES,Ptychosperma macarthurii (Veitch) Hook.f.,PG,Upper Wassi Kussa River,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-9.0,142.083333,,,,,,,1937-01-01T00:00:00Z,,1.0,1937.0,2733897,2733897.0,UNKNOWN,BRI,PNGplants,44002,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.824Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
853,1048,2904,94942353,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma macarthurii,,SPECIES,Ptychosperma macarthurii (Veitch) Hook.f.,PG,Lower Fly River E Bank Opposite Sturt Is,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.166667,142.25,,,,,,,1936-10-01T00:00:00Z,,10.0,1936.0,2733897,2733897.0,UNKNOWN,BRI,PNGplants,44004,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.885Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
854,1049,2905,94942375,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma macarthurii,,SPECIES,Ptychosperma macarthurii (Veitch) Hook.f.,PG,"Botanic Gardens, Lae",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.758333,147.008333,,,15.0,,,,1974-04-29T00:00:00Z,29.0,4.0,1974.0,2733897,2733897.0,UNKNOWN,BRI,PNGplants,44005,,,,CC_BY_4_0,,Katik P.,,,2018-12-23T22:38:05.820Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
855,1050,2929,94942775,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus paradoxus,,SPECIES,Ptychococcus archboldianus Burret,PG,"Palmer River, 2 miles below junction of Black River",c4254a00-cb2b-11d8-bf68-b8a03c50a862,-5.75,141.666667,,,100.0,,,,1936-07-01T00:00:00Z,,7.0,1936.0,2735168,2735163.0,UNKNOWN,BRI,PNGplants,44359,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.777Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
856,1051,2930,94942797,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus paradoxus,,SPECIES,Ptychococcus archboldianus Burret,PG,Palmer River below junction Black River 2m,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-5.75,141.666667,,,100.0,,,,1936-06-01T00:00:00Z,,6.0,1936.0,2735168,2735163.0,UNKNOWN,BRI,PNGplants,44360,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.842Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,False
857,1052,2931,94942833,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus paradoxus,,SPECIES,Ptychococcus archboldianus Burret,PG,50 km above junction of Strickland & Herbert Rivers,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-7.091667,141.841667,,,50.0,,,,1979-11-21T00:00:00Z,21.0,11.0,1979.0,2735168,2735163.0,UNKNOWN,BRI,PNGplants,44361,,,,CC_BY_4_0,,Gideon O.,,,2018-12-23T22:38:05.937Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
858,1053,2936,94942931,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Heterospathe,Heterospathe obriensis,,SPECIES,Ptychandra montana Burret,PG,Mt Tafa,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.583333,147.166667,,,,,,,1933-01-01T00:00:00Z,,,1933.0,5293717,2735510.0,UNKNOWN,BRI,PNGplants,44366,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.825Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
859,1054,2937,94945102,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma microcarpum,,SPECIES,Ptychosperma microcarpum (Burret) Burret,PG,Kubuna,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-8.833333,146.75,,,100.0,,,,1933-11-01T00:00:00Z,,11.0,1933.0,2733856,2733856.0,UNKNOWN,BRI,PNGplants,76710,,,,CC_BY_4_0,,Brass L.J.,,,2018-12-23T22:38:05.891Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
860,1055,2938,94945122,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma microcarpum,,SPECIES,Ptychosperma microcarpum (Burret) Burret,PG,Lae Botanical Gardens,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-6.758333,147.008333,,,15.0,,,,1974-05-29T00:00:00Z,29.0,5.0,1974.0,2733856,2733856.0,UNKNOWN,BRI,PNGplants,76711,,,,CC_BY_4_0,,Katik P.,,,2018-12-23T22:38:05.891Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
861,1056,2941,94945730,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus paradoxus,,SPECIES,Ptychococcus paradoxus (Scheff.) Becc.,PG,Pieni River near Walwali village,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-3.416667,141.416667,,,30.0,,,,1961-06-24T00:00:00Z,24.0,6.0,1961.0,2735163,2735163.0,UNKNOWN,BRI,PNGplants,86227,,,,CC_BY_4_0,,Darbyshire P.J.,,,2018-12-23T22:38:06.035Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
862,1059,2944,94945758,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychosperma,Ptychosperma rosselense,,SPECIES,Ptychosperma rosselense Essig,PG,Rossel Is Mt Rossel,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-11.341667,154.175,,,700.0,,,,1979-03-16T00:00:00Z,16.0,3.0,1979.0,2733824,2733824.0,UNKNOWN,BRI,PNGplants,86583,,,,CC_BY_4_0,,Katik P.,,,2018-12-23T22:38:05.907Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
863,1061,2946,94946323,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus lepidotus,,SPECIES,Ptychococcus lepidotus H.E.Moore,PG,1/8 miles N of Aseki Patrol Post on road to Menyamya.,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-7.3333330000000005,146.23333300000002,,,140.0,,,,1972-01-10T00:00:00Z,10.0,1.0,1972.0,2735177,2735177.0,UNKNOWN,LAE,PNGplants,LAE141915,,,,CC_BY_4_0,,Essig F.B.,,,2018-12-23T22:38:06.078Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;BASIS_OF_RECORD_INVALID,PNG,True
864,1062,2947,94946326,85312280-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Ptychococcus,Ptychococcus lepidotus,,SPECIES,Ptychococcus lepidotus H.E.Moore,PG,Bulolo Forestry Plantation Road No.6.,c4254a00-cb2b-11d8-bf68-b8a03c50a862,-7.25,146.666667,,,1067.0,,,,1974-05-17T00:00:00Z,17.0,5.0,1974.0,2735177,2735177.0,UNKNOWN,LAE,PNGplants,LAE212624,,,,CC_BY_4_0,,"Katik P., G. Larivita",,,2018-12-23T22:38:06.013Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;BASIS_OF_RECORD_INVALID,PNG,True
